product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
toys,300.0,16.0,3.0,11.0
toys,1383.0,50.0,10.0,40.0
toys,292.0,17.0,8.0,12.0
toys,750.0,18.0,30.0,11.0
health_beauty,250.0,22.0,10.0,18.0
garden_tools,600.0,19.0,7.0,14.0
toys,920.0,28.0,29.0,33.0
toys,500.0,16.0,10.0,16.0
toys,500.0,16.0,6.0,11.0
toys,600.0,23.0,25.0,20.0
toys,346.0,18.0,10.0,13.0
computers_accessories,180.0,16.0,9.0,16.0
toys,3450.0,23.0,35.0,35.0
computers_accessories,484.0,18.0,11.0,15.0
toys,1310.0,60.0,12.0,24.0
toys,533.0,22.0,11.0,20.0
musical_instruments,300.0,30.0,7.0,30.0
stationery,500.0,30.0,19.0,30.0
computers_accessories,475.0,19.0,5.0,15.0
toys,411.0,21.0,19.0,19.0
toys,17050.0,63.0,62.0,24.0
health_beauty,600.0,33.0,19.0,13.0
bed_bath_table,3500.0,45.0,15.0,35.0
toys,1500.0,24.0,20.0,22.0
toys,200.0,19.0,4.0,11.0
toys,2600.0,17.0,17.0,60.0
toys,800.0,18.0,16.0,16.0
toys,16125.0,81.0,7.0,83.0
toys,300.0,22.0,10.0,17.0
toys,1285.0,46.0,10.0,30.0
toys,1825.0,53.0,10.0,40.0
toys,2150.0,30.0,20.0,20.0
bed_bath_table,1250.0,19.0,17.0,22.0
toys,7000.0,26.0,47.0,27.0
toys,400.0,20.0,15.0,15.0
toys,350.0,20.0,9.0,17.0
toys,800.0,42.0,8.0,26.0
housewares,2050.0,25.0,10.0,25.0
toys,300.0,25.0,15.0,25.0
electronics,200.0,20.0,20.0,20.0
toys,650.0,18.0,8.0,15.0
toys,150.0,24.0,12.0,13.0
electronics,113.0,16.0,10.0,12.0
toys,650.0,35.0,2.0,25.0
toys,6050.0,20.0,20.0,20.0
toys,200.0,25.0,7.0,16.0
toys,1600.0,34.0,7.0,32.0
toys,1383.0,50.0,10.0,40.0
furniture_decor,7183.0,56.0,56.0,18.0
toys,6038.0,68.0,17.0,47.0
toys,1825.0,53.0,10.0,40.0
health_beauty,200.0,22.0,10.0,18.0
toys,325.0,27.0,8.0,14.0
toys,100.0,16.0,5.0,17.0
bed_bath_table,200.0,21.0,10.0,14.0
health_beauty,200.0,22.0,10.0,18.0
toys,300.0,16.0,16.0,20.0
toys,2375.0,30.0,60.0,43.0
toys,200.0,17.0,11.0,15.0
toys,100.0,16.0,11.0,12.0
toys,1950.0,24.0,24.0,16.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,100.0,17.0,5.0,19.0
health_beauty,2550.0,38.0,42.0,25.0
toys,200.0,20.0,25.0,25.0
toys,2850.0,42.0,12.0,40.0
computers_accessories,1583.0,18.0,15.0,12.0
toys,396.0,18.0,11.0,14.0
toys,250.0,19.0,11.0,14.0
toys,2900.0,35.0,12.0,30.0
toys,10200.0,42.0,38.0,41.0
toys,900.0,25.0,5.0,25.0
furniture_decor,600.0,100.0,15.0,15.0
toys,300.0,16.0,2.0,11.0
telephony,175.0,17.0,3.0,12.0
toys,2933.0,39.0,27.0,33.0
toys,10450.0,35.0,45.0,70.0
toys,150.0,16.0,16.0,16.0
toys,922.0,30.0,15.0,17.0
toys,850.0,45.0,15.0,30.0
toys,1500.0,30.0,22.0,30.0
small_appliances,350.0,20.0,20.0,20.0
construction_tools_lights,6500.0,42.0,22.0,42.0
health_beauty,2550.0,20.0,40.0,25.0
toys,336.0,16.0,13.0,11.0
toys,9650.0,55.0,35.0,30.0
toys,450.0,20.0,20.0,20.0
toys,343.0,19.0,13.0,15.0
toys,1833.0,21.0,19.0,22.0
toys,4450.0,34.0,6.0,28.0
perfumery,200.0,21.0,16.0,17.0
toys,611.0,17.0,14.0,16.0
toys,750.0,101.0,15.0,15.0
toys,50.0,16.0,5.0,11.0
toys,300.0,18.0,18.0,18.0
furniture_decor,550.0,34.0,6.0,23.0
toys,100.0,16.0,9.0,11.0
toys,250.0,20.0,20.0,20.0
toys,600.0,20.0,30.0,20.0
toys,2600.0,50.0,10.0,30.0
toys,313.0,21.0,12.0,15.0
toys,200.0,22.0,6.0,16.0
health_beauty,100.0,20.0,15.0,15.0
toys,450.0,20.0,15.0,15.0
pet_shop,1250.0,40.0,20.0,30.0
toys,330.0,20.0,15.0,16.0
toys,200.0,17.0,12.0,20.0
toys,4550.0,40.0,10.0,40.0
toys,1000.0,40.0,10.0,30.0
toys,2000.0,45.0,15.0,35.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,100.0,17.0,5.0,14.0
toys,1100.0,23.0,12.0,17.0
toys,1750.0,30.0,30.0,30.0
toys,1300.0,30.0,25.0,25.0
toys,6400.0,20.0,20.0,20.0
toys,150.0,24.0,12.0,13.0
housewares,950.0,53.0,5.0,13.0
toys,1400.0,48.0,10.0,33.0
,150.0,20.0,3.0,13.0
toys,125.0,16.0,11.0,14.0
toys,200.0,16.0,11.0,16.0
toys,750.0,25.0,15.0,35.0
garden_tools,8875.0,40.0,14.0,43.0
toys,200.0,16.0,2.0,20.0
toys,1600.0,40.0,15.0,25.0
toys,7900.0,79.0,3.0,63.0
toys,1582.0,31.0,31.0,35.0
toys,3000.0,37.0,20.0,43.0
health_beauty,304.0,20.0,15.0,15.0
health_beauty,333.0,17.0,17.0,15.0
toys,1400.0,22.0,12.0,33.0
toys,1400.0,29.0,26.0,25.0
toys,3900.0,35.0,20.0,35.0
toys,850.0,30.0,5.0,20.0
pet_shop,682.0,25.0,35.0,27.0
market_place,200.0,46.0,4.0,11.0
toys,500.0,99.0,3.0,65.0
toys,833.0,60.0,8.0,49.0
toys,1150.0,40.0,11.0,15.0
toys,922.0,30.0,15.0,17.0
garden_tools,1900.0,45.0,6.0,20.0
home_construction,1750.0,30.0,20.0,30.0
toys,800.0,20.0,20.0,20.0
toys,200.0,18.0,3.0,20.0
toys,358.0,21.0,10.0,18.0
toys,1740.0,34.0,41.0,33.0
health_beauty,200.0,22.0,10.0,18.0
toys,1200.0,22.0,13.0,16.0
toys,225.0,17.0,14.0,13.0
bed_bath_table,250.0,20.0,2.0,15.0
toys,7600.0,55.0,33.0,40.0
toys,800.0,20.0,26.0,12.0
toys,2700.0,46.0,16.0,25.0
toys,177.0,20.0,20.0,20.0
toys,9750.0,35.0,12.0,30.0
toys,200.0,28.0,10.0,13.0
toys,577.0,17.0,25.0,23.0
bed_bath_table,1600.0,40.0,4.0,28.0
toys,0.0,30.0,25.0,30.0
toys,900.0,35.0,4.0,30.0
toys,3400.0,79.0,11.0,55.0
toys,1500.0,60.0,8.0,33.0
toys,700.0,32.0,15.0,21.0
toys,2750.0,70.0,5.0,15.0
office_furniture,8425.0,53.0,53.0,18.0
toys,950.0,20.0,35.0,20.0
bed_bath_table,3400.0,20.0,30.0,30.0
toys,650.0,16.0,7.0,13.0
toys,100.0,40.0,2.0,24.0
furniture_decor,500.0,40.0,15.0,40.0
bed_bath_table,300.0,33.0,5.0,23.0
toys,950.0,35.0,6.0,45.0
toys,1825.0,53.0,10.0,40.0
toys,14925.0,53.0,54.0,18.0
toys,16050.0,70.0,102.0,12.0
toys,1150.0,30.0,5.0,20.0
toys,700.0,100.0,5.0,20.0
toys,600.0,30.0,12.0,20.0
toys,533.0,22.0,11.0,20.0
toys,21700.0,105.0,20.0,30.0
toys,400.0,16.0,5.0,33.0
toys,500.0,52.0,6.0,40.0
furniture_living_room,1350.0,64.0,13.0,18.0
toys,2600.0,36.0,13.0,36.0
small_appliances,14600.0,35.0,30.0,34.0
sports_leisure,100.0,16.0,10.0,11.0
toys,292.0,18.0,10.0,15.0
toys,400.0,20.0,10.0,20.0
perfumery,75.0,11.0,11.0,8.0
computers_accessories,200.0,20.0,15.0,15.0
toys,125.0,22.0,7.0,14.0
toys,200.0,16.0,5.0,45.0
housewares,1000.0,30.0,12.0,30.0
toys,700.0,16.0,19.0,16.0
toys,1925.0,40.0,35.0,19.0
toys,1750.0,37.0,22.0,40.0
toys,1100.0,20.0,16.0,20.0
toys,28750.0,40.0,62.0,22.0
toys,1225.0,26.0,20.0,23.0
auto,4450.0,56.0,11.0,32.0
toys,1850.0,40.0,10.0,30.0
toys,2100.0,38.0,7.0,29.0
toys,550.0,20.0,20.0,20.0
toys,533.0,22.0,11.0,20.0
toys,500.0,16.0,2.0,11.0
telephony,350.0,16.0,6.0,11.0
toys,2300.0,30.0,20.0,30.0
toys,333.0,16.0,12.0,13.0
toys,100.0,16.0,6.0,11.0
toys,9550.0,60.0,20.0,46.0
bed_bath_table,825.0,29.0,17.0,28.0
furniture_decor,1300.0,34.0,6.0,26.0
toys,225.0,18.0,4.0,12.0
health_beauty,250.0,22.0,10.0,18.0
toys,950.0,45.0,20.0,25.0
toys,650.0,33.0,18.0,27.0
toys,250.0,26.0,18.0,20.0
telephony,100.0,16.0,2.0,15.0
toys,1050.0,36.0,24.0,22.0
cool_stuff,1200.0,42.0,25.0,15.0
watches_gifts,300.0,16.0,11.0,11.0
toys,600.0,16.0,17.0,16.0
toys,100.0,20.0,20.0,20.0
sports_leisure,650.0,18.0,18.0,18.0
bed_bath_table,200.0,16.0,10.0,16.0
toys,200.0,16.0,2.0,11.0
toys,750.0,60.0,11.0,20.0
cool_stuff,1200.0,42.0,25.0,15.0
toys,250.0,16.0,4.0,12.0
toys,400.0,19.0,13.0,19.0
toys,400.0,16.0,17.0,12.0
toys,850.0,24.0,9.0,26.0
health_beauty,304.0,20.0,15.0,15.0
computers_accessories,173.0,18.0,13.0,12.0
auto,50.0,18.0,10.0,16.0
toys,433.0,47.0,4.0,35.0
toys,900.0,25.0,12.0,38.0
toys,1200.0,40.0,22.0,30.0
toys,650.0,25.0,35.0,30.0
construction_tools_construction,333.0,25.0,11.0,19.0
bed_bath_table,400.0,20.0,20.0,20.0
toys,200.0,17.0,7.0,17.0
bed_bath_table,2700.0,55.0,25.0,35.0
sports_leisure,200.0,16.0,10.0,11.0
baby,1400.0,40.0,30.0,30.0
toys,120.0,30.0,15.0,15.0
toys,9700.0,35.0,60.0,40.0
perfumery,400.0,18.0,11.0,11.0
telephony,350.0,17.0,4.0,12.0
housewares,800.0,39.0,6.0,28.0
toys,350.0,30.0,20.0,20.0
toys,2500.0,60.0,12.0,20.0
housewares,750.0,35.0,15.0,35.0
toys,1300.0,45.0,16.0,45.0
toys,1800.0,66.0,7.0,38.0
toys,2600.0,50.0,10.0,30.0
toys,1450.0,30.0,35.0,30.0
toys,7000.0,26.0,47.0,27.0
bed_bath_table,3450.0,36.0,10.0,35.0
furniture_decor,650.0,20.0,35.0,20.0
toys,125.0,19.0,5.0,11.0
auto,100.0,24.0,2.0,17.0
sports_leisure,150.0,16.0,6.0,11.0
toys,2100.0,30.0,25.0,30.0
toys,5900.0,46.0,20.0,46.0
toys,275.0,40.0,48.0,38.0
toys,450.0,20.0,2.0,15.0
toys,9000.0,42.0,12.0,39.0
toys,2000.0,60.0,8.0,33.0
bed_bath_table,1600.0,34.0,7.0,32.0
toys,1200.0,50.0,10.0,35.0
toys,1250.0,31.0,32.0,31.0
toys,1825.0,53.0,10.0,40.0
party_supplies,1300.0,70.0,11.0,11.0
bed_bath_table,1900.0,45.0,15.0,35.0
toys,1000.0,53.0,8.0,11.0
toys,100.0,21.0,9.0,13.0
housewares,250.0,20.0,5.0,16.0
toys,900.0,17.0,5.0,17.0
auto,4500.0,69.0,15.0,20.0
garden_tools,1800.0,37.0,22.0,40.0
toys,550.0,20.0,10.0,15.0
construction_tools_construction,30000.0,100.0,50.0,50.0
toys,300.0,30.0,7.0,20.0
toys,1500.0,45.0,10.0,35.0
bed_bath_table,1550.0,40.0,20.0,20.0
toys,250.0,16.0,16.0,11.0
toys,400.0,16.0,10.0,14.0
toys,750.0,16.0,16.0,15.0
toys,200.0,16.0,16.0,16.0
toys,1700.0,65.0,6.0,50.0
toys,138.0,16.0,13.0,14.0
toys,1136.0,26.0,29.0,21.0
toys,250.0,41.0,2.0,29.0
cool_stuff,1450.0,42.0,25.0,15.0
toys,850.0,22.0,17.0,17.0
toys,7800.0,16.0,105.0,30.0
books_technical,950.0,29.0,3.0,21.0
furniture_decor,2850.0,40.0,5.0,44.0
toys,1150.0,30.0,10.0,30.0
toys,150.0,22.0,3.0,15.0
toys,1633.0,17.0,17.0,18.0
health_beauty,250.0,21.0,17.0,17.0
office_furniture,20500.0,58.0,28.0,58.0
toys,375.0,17.0,5.0,13.0
toys,800.0,16.0,20.0,28.0
furniture_decor,1000.0,25.0,37.0,36.0
cool_stuff,1625.0,44.0,24.0,32.0
toys,3000.0,69.0,11.0,11.0
toys,250.0,51.0,15.0,15.0
toys,4000.0,30.0,35.0,30.0
toys,2350.0,16.0,40.0,16.0
toys,7850.0,52.0,18.0,35.0
toys,300.0,18.0,9.0,14.0
toys,2600.0,50.0,10.0,30.0
toys,700.0,20.0,9.0,14.0
toys,1450.0,25.0,20.0,20.0
toys,100.0,16.0,16.0,16.0
toys,300.0,40.0,5.0,40.0
toys,1100.0,16.0,15.0,15.0
toys,123.0,18.0,9.0,15.0
toys,250.0,23.0,8.0,19.0
toys,50.0,20.0,11.0,16.0
toys,200.0,22.0,3.0,15.0
toys,1500.0,30.0,22.0,30.0
toys,950.0,36.0,30.0,19.0
toys,100.0,18.0,9.0,12.0
toys,600.0,26.0,6.0,18.0
stationery,1900.0,49.0,12.0,36.0
toys,250.0,40.0,4.0,30.0
watches_gifts,584.0,16.0,11.0,13.0
toys,350.0,16.0,5.0,20.0
toys,250.0,32.0,3.0,24.0
telephony,350.0,17.0,4.0,12.0
furniture_decor,500.0,30.0,3.0,19.0
toys,1250.0,22.0,5.0,22.0
telephony,450.0,17.0,3.0,11.0
toys,1600.0,27.0,10.0,19.0
toys,6550.0,38.0,30.0,28.0
toys,200.0,29.0,7.0,16.0
electronics,1850.0,56.0,12.0,39.0
toys,1050.0,36.0,24.0,22.0
toys,5950.0,20.0,20.0,20.0
toys,20450.0,101.0,10.0,62.0
computers_accessories,6550.0,20.0,20.0,20.0
toys,375.0,31.0,12.0,23.0
toys,875.0,30.0,26.0,28.0
toys,400.0,18.0,11.0,20.0
toys,200.0,20.0,15.0,15.0
garden_tools,1650.0,30.0,22.0,30.0
garden_tools,1650.0,30.0,22.0,30.0
toys,500.0,33.0,6.0,22.0
toys,250.0,40.0,4.0,30.0
stationery,5750.0,60.0,20.0,29.0
toys,850.0,37.0,23.0,35.0
toys,2067.0,33.0,14.0,15.0
toys,1000.0,20.0,30.0,20.0
housewares,5675.0,25.0,25.0,60.0
toys,363.0,18.0,13.0,13.0
books_general_interest,400.0,33.0,6.0,22.0
construction_tools_construction,400.0,27.0,5.0,16.0
toys,225.0,17.0,6.0,13.0
toys,750.0,30.0,17.0,30.0
toys,200.0,35.0,6.0,24.0
consoles_games,706.0,32.0,8.0,38.0
toys,100.0,16.0,9.0,11.0
toys,100.0,20.0,20.0,20.0
toys,575.0,16.0,18.0,12.0
baby,600.0,70.0,11.0,11.0
toys,250.0,16.0,11.0,11.0
health_beauty,100.0,20.0,15.0,15.0
toys,400.0,30.0,20.0,20.0
toys,1383.0,50.0,10.0,40.0
toys,1800.0,38.0,12.0,35.0
toys,300.0,22.0,5.0,15.0
toys,600.0,20.0,28.0,12.0
small_appliances,2900.0,16.0,34.0,32.0
toys,300.0,16.0,16.0,16.0
construction_tools_construction,1200.0,16.0,11.0,11.0
toys,1500.0,20.0,20.0,20.0
toys,650.0,25.0,11.0,15.0
toys,2050.0,34.0,8.0,32.0
toys,363.0,18.0,13.0,13.0
toys,350.0,17.0,12.0,12.0
toys,235.0,19.0,14.0,17.0
bed_bath_table,900.0,16.0,10.0,16.0
auto,50.0,17.0,10.0,15.0
toys,600.0,22.0,12.0,12.0
computers_accessories,450.0,37.0,4.0,12.0
auto,800.0,16.0,16.0,11.0
toys,1700.0,34.0,7.0,32.0
toys,1225.0,33.0,13.0,30.0
toys,50.0,20.0,15.0,15.0
toys,2350.0,16.0,40.0,16.0
pet_shop,900.0,26.0,19.0,23.0
toys,1500.0,30.0,22.0,30.0
furniture_decor,650.0,20.0,35.0,20.0
toys,900.0,23.0,7.0,16.0
toys,200.0,16.0,12.0,11.0
toys,600.0,20.0,10.0,15.0
toys,1600.0,25.0,6.0,18.0
toys,163.0,17.0,11.0,13.0
toys,250.0,16.0,2.0,11.0
toys,100.0,21.0,9.0,13.0
toys,300.0,25.0,15.0,25.0
toys,250.0,16.0,11.0,11.0
toys,1475.0,23.0,9.0,13.0
toys,588.0,19.0,14.0,17.0
bed_bath_table,8800.0,33.0,12.0,33.0
toys,300.0,25.0,5.0,30.0
toys,550.0,20.0,20.0,20.0
sports_leisure,1563.0,20.0,16.0,17.0
toys,1250.0,49.0,10.0,34.0
toys,463.0,23.0,18.0,16.0
bed_bath_table,1300.0,43.0,5.0,30.0
toys,100.0,16.0,3.0,23.0
toys,400.0,17.0,7.0,13.0
toys,1300.0,32.0,12.0,32.0
toys,5850.0,25.0,25.0,25.0
cool_stuff,9650.0,86.0,8.0,40.0
toys,200.0,16.0,8.0,11.0
toys,400.0,20.0,30.0,20.0
toys,1800.0,25.0,25.0,25.0
fashion_bags_accessories,300.0,16.0,5.0,14.0
toys,50.0,18.0,18.0,12.0
toys,738.0,38.0,8.0,24.0
toys,700.0,16.0,20.0,16.0
health_beauty,1097.0,18.0,18.0,16.0
toys,813.0,32.0,16.0,16.0
toys,800.0,42.0,36.0,25.0
housewares,2350.0,25.0,30.0,25.0
toys,600.0,16.0,2.0,11.0
electronics,150.0,18.0,12.0,15.0
health_beauty,380.0,17.0,11.0,13.0
toys,2400.0,34.0,31.0,24.0
toys,650.0,18.0,14.0,14.0
toys,1000.0,42.0,25.0,15.0
home_appliances_2,14400.0,55.0,15.0,36.0
telephony,150.0,19.0,4.0,11.0
furniture_decor,2500.0,40.0,10.0,30.0
toys,10400.0,33.0,30.0,44.0
party_supplies,1550.0,23.0,17.0,18.0
toys,2800.0,40.0,15.0,40.0
toys,4200.0,31.0,43.0,21.0
toys,450.0,23.0,8.0,15.0
stationery,1900.0,40.0,10.0,30.0
toys,300.0,22.0,6.0,15.0
toys,1050.0,36.0,24.0,22.0
sports_leisure,461.0,18.0,10.0,14.0
toys,600.0,16.0,16.0,16.0
toys,300.0,16.0,4.0,20.0
toys,8683.0,54.0,64.0,31.0
toys,922.0,30.0,15.0,17.0
toys,700.0,32.0,15.0,21.0
toys,425.0,19.0,13.0,16.0
toys,1250.0,20.0,20.0,20.0
toys,1100.0,19.0,50.0,20.0
toys,950.0,60.0,15.0,15.0
toys,1200.0,16.0,30.0,16.0
toys,250.0,25.0,7.0,14.0
toys,850.0,38.0,7.0,28.0
toys,7850.0,28.0,62.0,28.0
toys,1750.0,30.0,20.0,25.0
toys,458.0,18.0,11.0,14.0
toys,633.0,26.0,9.0,22.0
bed_bath_table,625.0,70.0,15.0,50.0
health_beauty,1400.0,20.0,40.0,20.0
toys,1900.0,20.0,10.0,11.0
toys,300.0,16.0,16.0,16.0
toys,12250.0,45.0,35.0,45.0
toys,100.0,20.0,10.0,20.0
toys,2250.0,61.0,22.0,22.0
toys,100.0,19.0,3.0,11.0
toys,200.0,20.0,12.0,20.0
toys,800.0,30.0,20.0,40.0
toys,4475.0,44.0,24.0,31.0
toys,150.0,36.0,4.0,28.0
toys,850.0,20.0,44.0,39.0
office_furniture,16133.0,63.0,59.0,25.0
toys,4050.0,17.0,11.0,13.0
baby,300.0,68.0,7.0,13.0
toys,350.0,16.0,16.0,16.0
toys,150.0,17.0,13.0,13.0
toys,250.0,42.0,2.0,30.0
garden_tools,2300.0,67.0,2.0,41.0
bed_bath_table,1650.0,44.0,2.0,35.0
toys,350.0,17.0,13.0,12.0
toys,400.0,22.0,6.0,15.0
toys,350.0,18.0,9.0,14.0
electronics,200.0,30.0,10.0,20.0
furniture_decor,900.0,100.0,11.0,12.0
toys,1400.0,43.0,5.0,30.0
toys,2450.0,55.0,21.0,30.0
baby,50.0,16.0,2.0,11.0
toys,1300.0,46.0,2.0,36.0
toys,679.0,31.0,8.0,22.0
toys,400.0,35.0,5.0,24.0
toys,200.0,28.0,10.0,13.0
telephony,100.0,19.0,4.0,11.0
watches_gifts,200.0,31.0,4.0,13.0
toys,400.0,18.0,11.0,20.0
toys,2250.0,22.0,22.0,22.0
health_beauty,1413.0,40.0,16.0,31.0
toys,500.0,23.0,16.0,18.0
electronics,700.0,21.0,8.0,18.0
toys,250.0,16.0,2.0,11.0
toys,11600.0,65.0,19.0,47.0
toys,400.0,22.0,12.0,17.0
health_beauty,300.0,18.0,10.0,14.0
toys,350.0,24.0,5.0,21.0
toys,600.0,16.0,34.0,26.0
toys,3600.0,36.0,10.0,23.0
toys,1136.0,26.0,29.0,21.0
toys,400.0,17.0,17.0,17.0
musical_instruments,200.0,38.0,5.0,11.0
toys,400.0,34.0,4.0,22.0
toys,600.0,38.0,16.0,25.0
health_beauty,600.0,33.0,19.0,13.0
toys,200.0,17.0,11.0,15.0
toys,250.0,20.0,14.0,14.0
toys,3250.0,32.0,14.0,17.0
furniture_decor,600.0,30.0,4.0,20.0
housewares,1000.0,25.0,32.0,25.0
toys,4350.0,20.0,20.0,20.0
toys,330.0,20.0,15.0,16.0
stationery,200.0,16.0,6.0,11.0
toys,1600.0,37.0,23.0,35.0
health_beauty,400.0,18.0,9.0,28.0
toys,350.0,18.0,9.0,14.0
toys,450.0,16.0,20.0,16.0
toys,175.0,16.0,10.0,16.0
toys,167.0,24.0,14.0,11.0
toys,467.0,45.0,4.0,35.0
toys,7000.0,26.0,47.0,27.0
toys,588.0,24.0,13.0,31.0
toys,300.0,22.0,9.0,16.0
toys,850.0,16.0,30.0,11.0
toys,1500.0,50.0,30.0,33.0
toys,11100.0,38.0,47.0,44.0
toys,1800.0,105.0,8.0,35.0
toys,1750.0,37.0,22.0,40.0
toys,1300.0,30.0,16.0,20.0
toys,300.0,30.0,20.0,20.0
toys,100.0,16.0,6.0,13.0
toys,100.0,21.0,8.0,14.0
toys,200.0,16.0,7.0,11.0
toys,1000.0,40.0,20.0,20.0
toys,7650.0,40.0,25.0,40.0
computers_accessories,3475.0,54.0,13.0,48.0
toys,500.0,20.0,12.0,15.0
toys,500.0,23.0,15.0,29.0
toys,1400.0,40.0,35.0,40.0
toys,2250.0,20.0,20.0,20.0
home_appliances,950.0,25.0,11.0,15.0
toys,1550.0,30.0,22.0,30.0
health_beauty,1050.0,22.0,15.0,17.0
toys,1500.0,105.0,5.0,30.0
toys,18050.0,75.0,20.0,50.0
toys,1167.0,36.0,20.0,28.0
toys,1813.0,67.0,12.0,47.0
toys,1200.0,30.0,30.0,30.0
toys,900.0,39.0,19.0,18.0
toys,2300.0,30.0,24.0,30.0
air_conditioning,7800.0,105.0,10.0,40.0
toys,2300.0,40.0,6.0,29.0
toys,350.0,16.0,40.0,30.0
toys,4350.0,16.0,103.0,25.0
toys,1000.0,20.0,30.0,20.0
toys,710.0,19.0,13.0,14.0
toys,200.0,16.0,16.0,16.0
toys,500.0,20.0,20.0,15.0
housewares,350.0,30.0,5.0,25.0
electronics,385.0,20.0,8.0,18.0
toys,300.0,20.0,15.0,20.0
toys,7000.0,26.0,47.0,27.0
stationery,300.0,16.0,6.0,11.0
toys,50.0,16.0,14.0,15.0
toys,7000.0,60.0,20.0,30.0
toys,600.0,25.0,12.0,18.0
toys,950.0,45.0,15.0,35.0
toys,350.0,40.0,4.0,30.0
toys,4350.0,16.0,103.0,25.0
toys,367.0,18.0,8.0,12.0
toys,100.0,19.0,3.0,11.0
toys,180.0,17.0,10.0,13.0
toys,5000.0,45.0,27.0,36.0
toys,200.0,28.0,10.0,13.0
toys,1650.0,43.0,36.0,25.0
toys,300.0,17.0,4.0,12.0
health_beauty,1250.0,42.0,11.0,12.0
toys,400.0,16.0,7.0,11.0
toys,210.0,17.0,9.0,12.0
toys,491.0,19.0,12.0,16.0
home_appliances_2,8100.0,64.0,23.0,35.0
toys,1750.0,30.0,30.0,30.0
toys,200.0,16.0,7.0,11.0
toys,950.0,31.0,11.0,26.0
toys,250.0,16.0,5.0,15.0
toys,200.0,16.0,16.0,11.0
toys,125.0,17.0,3.0,12.0
toys,7625.0,61.0,14.0,61.0
pet_shop,2000.0,30.0,34.0,17.0
toys,1383.0,50.0,10.0,40.0
toys,250.0,16.0,2.0,11.0
toys,300.0,17.0,16.0,12.0
toys,450.0,23.0,15.0,15.0
toys,16100.0,35.0,65.0,44.0
toys,1600.0,45.0,15.0,35.0
pet_shop,550.0,20.0,50.0,20.0
toys,300.0,16.0,7.0,11.0
toys,700.0,45.0,8.0,40.0
housewares,240.0,28.0,11.0,17.0
toys,7650.0,40.0,20.0,30.0
toys,1550.0,30.0,22.0,30.0
watches_gifts,400.0,24.0,8.0,12.0
toys,150.0,20.0,3.0,18.0
toys,1550.0,62.0,18.0,15.0
garden_tools,1800.0,37.0,22.0,40.0
toys,1750.0,37.0,22.0,40.0
watches_gifts,500.0,16.0,11.0,11.0
toys,1600.0,32.0,12.0,30.0
sports_leisure,300.0,27.0,9.0,14.0
toys,1500.0,45.0,15.0,35.0
toys,575.0,16.0,18.0,12.0
toys,300.0,22.0,14.0,18.0
toys,900.0,35.0,10.0,22.0
toys,450.0,20.0,10.0,15.0
toys,2950.0,20.0,20.0,20.0
toys,7625.0,61.0,14.0,61.0
toys,850.0,22.0,17.0,17.0
toys,700.0,16.0,21.0,28.0
toys,444.0,20.0,14.0,16.0
toys,2000.0,16.0,56.0,11.0
toys,250.0,16.0,2.0,11.0
toys,330.0,20.0,15.0,16.0
toys,650.0,25.0,14.0,19.0
toys,4650.0,23.0,23.0,23.0
toys,900.0,25.0,10.0,11.0
furniture_decor,650.0,25.0,25.0,25.0
auto,5950.0,65.0,11.0,65.0
tablets_printing_image,300.0,26.0,3.0,26.0
garden_tools,25000.0,40.0,40.0,40.0
toys,250.0,20.0,9.0,11.0
toys,350.0,19.0,12.0,13.0
toys,250.0,27.0,9.0,26.0
toys,4950.0,27.0,7.0,27.0
baby,6600.0,45.0,25.0,35.0
bed_bath_table,1350.0,46.0,2.0,36.0
toys,1050.0,30.0,20.0,30.0
toys,3100.0,45.0,28.0,26.0
toys,200.0,16.0,32.0,11.0
toys,1500.0,40.0,20.0,20.0
toys,1225.0,27.0,35.0,15.0
toys,150.0,16.0,16.0,11.0
fashion_bags_accessories,200.0,16.0,9.0,11.0
toys,400.0,20.0,12.0,15.0
toys,1963.0,29.0,35.0,22.0
toys,800.0,50.0,12.0,31.0
toys,100.0,16.0,16.0,16.0
baby,1400.0,40.0,30.0,30.0
telephony,150.0,19.0,4.0,11.0
toys,400.0,17.0,7.0,13.0
toys,150.0,20.0,20.0,20.0
toys,900.0,25.0,5.0,25.0
toys,125.0,16.0,8.0,11.0
toys,400.0,30.0,10.0,30.0
toys,7150.0,17.0,8.0,32.0
toys,346.0,18.0,10.0,13.0
stationery,2283.0,27.0,35.0,35.0
toys,1125.0,32.0,15.0,36.0
toys,335.0,17.0,11.0,16.0
furniture_decor,8950.0,30.0,35.0,30.0
baby,600.0,25.0,15.0,25.0
furniture_decor,300.0,25.0,2.0,17.0
toys,1600.0,20.0,15.0,20.0
toys,2000.0,28.0,19.0,21.0
toys,2800.0,40.0,15.0,40.0
toys,400.0,30.0,10.0,20.0
toys,400.0,25.0,9.0,19.0
toys,3900.0,47.0,19.0,23.0
toys,6700.0,70.0,51.0,13.0
toys,1025.0,27.0,13.0,19.0
toys,950.0,35.0,25.0,20.0
toys,300.0,20.0,10.0,15.0
toys,2800.0,40.0,15.0,40.0
toys,400.0,35.0,4.0,25.0
bed_bath_table,1050.0,50.0,11.0,11.0
toys,3000.0,69.0,11.0,11.0
toys,700.0,20.0,9.0,14.0
toys,1050.0,18.0,22.0,20.0
